,2025-12-11 03:39:10,Recon Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Recon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,Secondary Recon 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SubRecon1,,,,,,,,,,,,,,,,,,,,,,,
No.,Session Name,Total CTDI,Total DLP,Anatomy,Protocol Category,Protocol#,Protocol Name,Series,Orientation,Position,Landmark,Copy Forward,Auto Voice Language,Auto Scan,IV Contrast,Oral Contrast,Simple Setting,Group,SFOV,kV Mode,kV,Min kV,Max kV,mA Mode,Min mA,Max mA,mA,GSI mA Mode,GSI Profile,Scout Plane,Prep/Group Delay,Lock Group Delay,Auto Voice,Breathing Lights,Scan Type,Scan Mode,Detector Coverage,Rotation Time,Scan Interval,Number of Passes,Table Positions,Pitch,Time Between Images,CTDI,DLP,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,isRecon,Recon Slice Thickness,Matrix Size,Recon Type,Enhanced Contrast,Recon Interval,IQ Enhance,Image Enhance Filter,ASiR-V,DLIR,True Enhance DL,MAR,Window Width,Window Level,Recon Start Location,Recon End Location,Recon Mode,Recon Mode(Cardiac),Recon Mode(fluoro),Recon Number of Images,Gantry Tilt,DFOV,A/P center,R/L center,Recon Clinical Identifier,Recon CID Catergory,Noise Index,GSI Assist Link,CID Link,GSI Profile,Flip / Rotate,Type,Anatomy,Name,GSI Image Type,keV,kVp,Data File,MAR,Recon Type,Image Enhance Filter,Enhanced Contrast,ASiR-V,DLIR,Window Level,Window Width,Model,Matrix Size,Number of Image,Slice Thickness,Interval,FOV,Rendering Mode,MD Pair,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",1,"HeadFirst","Supine","OM","Off","English (Male)","Off","0","false",,1,"Large Body",,"80",,,,,,"10",,,"0","0","0","false","0","Scout","N/A",,,,,,,,"0.01","0.59","","","Enabled",,,,,,,,,,,,"500","50","+150.000","-300.00",,,,"1",,,,,"General","Stroke",,,"",,,"",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",1,"HeadFirst","Supine","OM","Off","English (Male)","Off","0","false",,2,"Large Body",,"80",,,,,,"10",,,"90","0","0","false","0","Scout","N/A",,,,,,,,"0.01","0.59","","","Enabled",,,,,,,,,,,,"500","50","+150.000","-300.00",,,,"1",,,,,"General","Stroke",,,"",,,"",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",2,"HeadFirst","Supine","OM","On","English (Male)","On","0","false",,1,"Head","Manual","140","","","4","100","340",,,,,"0.0","0","false","0","Helical","N/A","40.0","1.0",,,,"0.984:1",,"31.09","1398.72","","","Enabled","5.0","512","Stnd#","1","5.0","0","0",,,,,"100","30","-280.000","135.0","7",,,"84",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",3,"HeadFirst","Supine","OM","On","English (Male)","On","1","false",,1,"Small Body","Manual","140","","","4","100","340",,,,,"0.0","0","false","0","Helical","N/A","40.0","0.9",,,,"1.531:1",,"31.87","1495.96","","","Enabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","-280.000","135.0","7",,,"665",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Enabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","-280.000","135.0","7",,,"665",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Disabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","-280.000","135.0","7",,,"665",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Disabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","-280.000","135.0","7",,,"665",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",3,"HeadFirst","Supine","OM","On","English (Male)","On","1","false",,2,"Small Body","Manual","140","","","4","100","340",,,,,"7.0","0","false","0","Helical","N/A","40.0","0.9",,,,"1.375:1",,"24.81","453.53","","","Enabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Disabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Enabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Disabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",3,"HeadFirst","Supine","OM","On","English (Male)","On","1","false",,3,"Small Body","Manual","80","","","4","100","340",,,,,"10.0","0","false","0","Helical","N/A","40.0","0.9",,,,"1.375:1",,"5.7","104.26","","","Enabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Disabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Disabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Enabled","0.625","512","Stnd","0","0.625","2","0",,,,,"100","30","+0.000","+135.000","7",,,"217",,"25.0","0.0","0.0","Routine Head","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",3,"HeadFirst","Supine","OM","On","English (Male)","On","1","false",,4,"Small Body",,"140",,,,,,,,,,,"0","false",,"5","N/A","25.0","0.9",,,,,,,,"","","Enabled","5.0",,"Stnd",,"5.0",,,,,,,"400","40","0","-77.5",,,,"1",,"36","0","0",,,,,"",,,"",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",4,"HeadFirst","Supine","OM","Off","English (Male)","On","0","false",,1,"Head","Manual","140","","","4","100","200",,,,,"0.0","0","false","0","Cine","N/A","40.0","0.9","0","33","true",,,"734.24","2936.97","","","Enabled","5.0","512","Stnd",,"5.0",,"0",,,,,"100","30","30.0","65.0",,,,"264",,"25.0","0.0","0.0","General","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Enabled","1.25","512","Soft",,"1.25",,"0",,,,,"100","30","28.125","66.875",,,,"1056",,"25.0","0.0","0.0","General","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,
#1,10-8-21-1633676096600,"1138.09","8602.12","miscellaneous","adult",1.7,"CT HEAD PERFUS WO & W PERFUS Cine 1968VPR",4,"HeadFirst","Supine","OM","Off","English (Male)","On","0","false",,2,"Head","Manual","140","","","4","100","200",,,,,"7.0","0","false","0","Cine","N/A","40.0","1.0","0","10","true",,,"225.09","900.38","","","Enabled","5.0","512","Stnd",,"5.0",,"0",,,,,"100","30","30.0","65.0",,,,"80",,"25.0","0.0","0.0","General","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,"Enabled","1.25","512","Soft",,"1.25",,"0",,,,,"100","30","28.125","66.875",,,,"320",,"25.0","0.0","0.0","General","Stroke",,,"",,"0","",,,,,,,,,,,,,,,,,,,,,,,,
